Purchase_ID,Supplier_ID,Book_ID,Purchase_Date,Quantity,UnitPrice
7348,2097,3064,2022-06-20,2433,14.73
7349,6191,19065,2022-07-08,4618,28.44
7350,6239,68061,2022-07-31,9639,7.11
7351,453,6937,2022-01-01,9940,6.78
7352,8155,71134,2023-10-01,8535,31.18
7353,6996,13979,2022-01-08,4005,30.67
7354,9044,31581,2023-01-07,1375,22.53
7355,108,82512,2022-07-15,7184,31.27
7356,9971,62275,2022-03-21,5968,18.35
7357,5690,4238,2022-11-01,1984,12.54
7358,9835,25154,2022-08-11,2013,37.56
7359,9672,6976,2022-07-25,4608,26.31
7360,4468,46590,2022-07-21,5581,18.31
7361,1967,59491,2022-01-22,3952,7.71
7362,6398,76418,2022-04-21,5414,24.34
7363,1251,73860,2023-10-30,7071,20.51
7364,6343,59234,2023-02-14,5826,28.21
7365,7978,42952,2023-09-30,5552,35.16
7366,4688,58321,2023-04-04,1044,30.49
7367,332,63022,2022-03-03,4898,34.31
7368,9499,76919,2023-06-13,7418,31.31
7369,7455,40088,2023-09-18,5220,20.41
7370,8308,75424,2022-05-24,3232,36.99
7371,3286,1601,2023-06-19,8067,6.11
7372,6831,509,2022-07-21,5241,25.19
7373,4852,89419,2023-07-01,9830,15.03
7374,8639,8820,2023-12-07,5779,22.82
7375,1252,26268,2023-01-08,2107,18.74
7376,66,31076,2022-07-25,2380,23.51
7377,2271,19066,2023-09-02,7969,37.77
7378,2779,66067,2023-08-26,3286,25.95
7379,7338,17327,2023-09-05,9898,18.05
7380,6575,53562,2023-08-04,4936,35.39
7381,3550,65525,2023-03-30,6816,36.2
7382,2763,93959,2023-03-25,4445,23.12
7383,1703,51103,2022-03-10,9335,14.99
7384,9920,91327,2022-12-21,3380,9.14
7385,855,36552,2022-02-23,4276,21.18
7386,3032,86229,2023-06-02,4639,18.14
7387,8769,91002,2023-11-04,7720,18.35
7388,3484,75461,2023-09-25,9600,27.13
7389,4347,10492,2022-09-04,1213,12.55
7390,264,34450,2023-08-09,6500,25.89
7391,4618,98620,2022-04-14,5275,22.33
7392,1905,66078,2022-02-12,7052,21.82
7393,8694,40264,2023-03-05,6714,21.09
7394,8676,74395,2022-08-26,1079,15.55
7395,5902,36694,2023-05-19,9660,39.84
7396,510,56616,2023-06-07,7343,25.26
7397,1158,16482,2023-11-27,6974,22.38
7398,1006,8611,2022-11-17,8217,36.93
7399,8581,53147,2022-10-22,1368,30.74
7400,2237,68909,2022-02-24,6752,38.56
7401,4174,77699,2023-03-12,4013,38.79
7402,3321,32134,2022-07-23,4612,11.68
7403,8894,79104,2023-02-12,6859,31.43
7404,2096,34290,2022-09-30,2250,6.49
7405,365,89532,2023-06-21,1761,19.45
7406,4916,75843,2022-05-25,8089,17.66
7407,1102,20795,2023-07-31,8665,31.82
7408,879,23567,2023-08-24,6332,12.06
7409,835,61852,2022-12-03,6758,22.16
7410,5449,53206,2022-12-09,4011,37.04
7411,860,90502,2023-05-18,3604,17.95
7412,2508,84564,2023-09-02,1485,12.99
7413,6422,47595,2022-02-17,4399,16.13
7414,9224,45825,2023-10-12,1246,10.79
7415,4923,22312,2023-12-03,7005,27.84
7416,145,64429,2023-03-14,7415,17.58
7417,6285,32635,2022-03-02,2647,35.09
7418,2885,99502,2022-02-06,6382,39.63
7419,8282,63718,2022-11-17,1920,34.8
7420,6234,81792,2022-02-02,9344,12.86
7421,3033,25978,2022-09-17,7356,38.34
7422,5819,52599,2023-02-17,3346,34.6
7423,4437,84632,2023-01-25,2113,10.37
7424,568,33285,2022-07-08,3785,30.2
7425,6064,31317,2023-07-12,1136,33.82
7426,1389,83311,2022-08-19,6117,5.71
7427,541,88593,2023-02-10,3754,23.98
7428,2162,60292,2022-01-11,8939,9.69
7429,673,89411,2022-07-24,7930,26.38
7430,5027,61629,2022-12-29,8915,27.08
7431,991,54672,2022-09-26,1351,5.94
7432,4138,36780,2023-04-23,3038,24.72
7433,6173,98517,2022-08-17,9028,32.1
7434,1179,8002,2022-06-30,2200,14.32
7435,2636,25423,2022-11-27,9583,24.13
7436,127,25412,2023-11-22,5114,24.76
7437,3271,70395,2022-12-25,9474,26.4
7438,4100,45557,2022-10-28,8571,12.14
7439,914,15127,2022-10-13,2207,8.66
7440,4258,94179,2022-09-22,3860,39.57
7441,9245,26618,2022-07-29,7239,13.13
7442,890,98185,2023-02-09,9141,33.36
7443,9843,62888,2022-07-06,7778,35.09
7444,64,50753,2023-10-30,7600,7.85
7445,7646,24185,2023-08-06,1338,20.24
7446,4102,21930,2023-08-02,1854,31.72
7447,827,25247,2022-02-22,2703,12.23
7448,6162,37865,2022-02-27,5294,37.67
7449,2425,24293,2023-06-12,7896,39.13
7450,4240,69224,2023-10-26,2801,24.72
7451,1533,67984,2022-02-06,3754,23.4
7452,725,92260,2022-03-14,2087,22.24
7453,1661,19103,2023-10-07,3295,9.81
7454,8609,28142,2023-06-12,2688,14.68
7455,1588,95299,2022-10-04,7665,35.06
7456,4424,93387,2022-04-10,8496,37.53
7457,5956,95997,2023-11-25,3476,16.18
7458,3430,8029,2023-12-16,5520,24.0
7459,181,29172,2022-12-28,1914,21.74
7460,313,90436,2022-04-28,6672,24.28
7461,2949,85445,2023-03-05,2976,19.83
7462,3514,44253,2023-10-14,4769,27.18
7463,4495,22924,2023-10-22,9151,38.58
7464,6278,72217,2023-07-15,9132,38.06
7465,3859,8754,2023-11-15,7983,10.7
7466,9503,47757,2022-09-20,1563,23.23
7467,3710,42884,2022-01-19,5636,18.55
7468,1816,97582,2022-11-11,5300,35.41
7469,6614,2141,2023-10-02,8939,22.23
7470,3526,90295,2023-05-26,1604,17.3
7471,5757,54531,2023-03-26,1895,34.45
7472,6536,23061,2022-04-23,8745,12.7
7473,6344,2086,2022-03-31,6707,10.66
7474,9311,17048,2022-08-05,3139,27.34
7475,8752,70242,2023-05-14,3324,12.82
7476,9431,28702,2022-06-09,5802,23.35
7477,429,60797,2022-03-09,1588,28.41
7478,8115,83275,2023-08-09,2166,25.67
7479,6745,77640,2023-09-30,8083,22.67
7480,799,98697,2023-06-03,3033,26.86
7481,3695,91221,2023-05-18,2938,28.0
7482,6418,33425,2022-06-07,7653,6.65
7483,5091,23064,2023-12-01,4328,34.91
7484,1049,10932,2022-11-24,3162,30.01
7485,5061,11349,2023-04-09,2840,20.72
7486,9114,49506,2023-11-22,7523,29.17
7487,4556,79654,2023-11-16,5909,20.66
7488,4181,7096,2022-06-26,9241,32.43
7489,1881,66250,2022-07-09,4554,24.7
7490,9960,79853,2022-10-19,1324,11.79
7491,4149,81644,2023-02-16,1804,11.54
7492,6709,27976,2023-11-25,5695,32.68
7493,6520,30766,2022-11-15,3718,34.76
7494,3736,27390,2023-09-16,6127,25.89
7495,4173,76502,2023-11-10,9173,12.87
7496,6620,37492,2023-04-03,4014,19.31
7497,8584,23579,2022-11-15,5141,24.96
7498,2352,22145,2022-06-06,3709,24.25
7499,4645,83222,2023-11-12,4928,29.49
7500,5370,98117,2022-02-12,6359,29.41
7501,4522,24807,2023-11-16,4573,20.53
7502,500,6314,2023-06-11,4768,33.76
7503,4078,96260,2023-07-11,9833,32.65
7504,2535,25077,2023-08-02,5475,29.9
7505,5940,20662,2023-01-27,5685,15.59
7506,9463,55667,2023-05-31,6101,26.06
7507,5117,52083,2022-02-28,9159,11.75
7508,4103,51254,2023-10-10,6246,10.56
7509,2645,48198,2023-03-21,8427,13.38
7510,7310,47508,2022-06-28,8877,37.0
7511,6304,3305,2023-12-23,1918,27.13
7512,6720,32584,2022-08-02,1590,38.58
7513,308,53142,2022-02-24,9311,15.11
7514,2999,23355,2022-03-12,5727,5.59
7515,9853,99412,2023-08-25,6961,7.51
7516,2752,265,2022-04-08,6329,27.41
7517,7248,50686,2023-03-29,1005,9.81
7518,1252,77685,2023-01-05,3626,33.11
7519,3647,83530,2022-07-31,6697,21.79
7520,9588,82905,2022-11-20,9584,5.88
7521,8997,28263,2023-09-02,5879,39.8
7522,7616,39588,2023-05-20,8361,32.31
7523,7090,76387,2023-08-16,3184,12.89
7524,8412,19244,2023-02-28,3121,7.15
7525,260,69148,2022-10-16,2502,39.66
7526,3185,69986,2023-11-25,7399,35.34
7527,8594,2818,2023-10-31,1729,23.68
7528,8418,34316,2023-06-13,1234,18.11
7529,8695,12023,2023-05-27,4598,27.41
7530,535,13568,2023-12-22,3149,31.82
7531,9966,52015,2023-06-06,6563,29.83
7532,8185,66618,2022-07-31,5549,18.81
7533,1615,10832,2023-07-11,1187,18.53
7534,5506,96157,2023-11-02,6683,21.2
7535,8931,20880,2023-03-16,7667,15.67
7536,4705,96611,2023-12-13,1300,30.14
7537,3750,91464,2022-12-28,4590,15.88
7538,1812,8115,2022-08-26,6304,23.75
7539,2447,65871,2022-11-06,5885,11.96
7540,4526,50218,2022-07-05,8509,22.19
7541,5057,26979,2022-04-22,9390,15.06
7542,9359,9956,2022-03-18,8211,10.99
7543,6471,82942,2023-10-13,4544,34.38
7544,2422,64747,2023-09-15,2997,27.66
7545,4181,99114,2022-12-01,9433,13.27
7546,7984,48397,2022-06-14,4971,32.2
7547,3596,41180,2023-10-26,7560,13.02
7548,1870,79245,2023-06-12,7698,37.62
7549,8017,33303,2022-03-11,4943,30.07
7550,1192,35635,2022-07-30,4025,33.99
7551,8670,34815,2023-04-21,9947,11.5
7552,3194,21195,2022-02-24,9619,24.21
7553,6703,28402,2022-08-20,5541,37.74
7554,8056,17982,2022-07-30,7481,9.65
7555,6059,18144,2022-11-02,8790,7.96
7556,6457,60799,2023-11-18,4449,5.79
7557,579,84335,2022-06-15,7661,37.66
7558,5247,4377,2023-03-05,1932,8.44
7559,4270,77087,2023-03-04,7467,17.65
7560,6573,6700,2022-06-19,1939,36.07
7561,4408,81295,2022-03-27,6890,32.82
7562,6484,83923,2022-08-26,3810,28.2
7563,8917,59455,2022-06-14,1065,37.25
7564,4365,84200,2022-10-06,9938,19.72
7565,1842,55076,2023-04-06,8480,25.71
7566,9237,47087,2023-09-12,6903,24.24
7567,3525,92164,2023-06-04,1128,14.27
7568,9928,24982,2023-10-31,4932,22.69
7569,432,35226,2023-11-17,1472,29.32
7570,7277,23748,2022-11-30,9642,19.73
7571,5322,54673,2023-12-07,4160,33.55
7572,9851,93448,2023-05-24,4899,29.03
7573,3744,75345,2022-04-14,6174,25.1
7574,5312,49292,2023-04-02,8166,13.11
7575,9076,27512,2023-03-13,6798,24.84
7576,4799,68012,2022-07-19,4549,24.73
7577,209,36046,2023-07-01,1309,32.83
7578,7993,7727,2023-12-28,7163,23.29
7579,9122,12787,2022-08-16,7088,11.36
7580,8833,61652,2022-09-08,2857,23.2
7581,3955,38641,2023-12-15,8143,25.44
7582,4251,17253,2023-08-04,8868,35.95
7583,7090,21319,2023-08-23,9664,32.3
7584,2706,64633,2022-03-12,9633,29.98
7585,961,73982,2022-08-03,8823,10.62
7586,3497,12411,2022-01-01,9431,26.89
7587,1623,43112,2023-12-26,6343,5.84
7588,9673,58078,2022-11-27,1928,17.14
7589,5622,21267,2022-07-24,6458,8.74
7590,7586,13428,2022-11-14,3082,12.14
7591,8843,75548,2022-07-17,3009,10.29
7592,7274,96320,2022-05-18,3868,13.95
7593,1507,24543,2022-12-12,1407,12.51
7594,2992,11173,2023-02-15,3870,15.17
7595,950,3567,2023-03-31,3692,8.2
7596,9885,49733,2023-05-17,8655,38.96
7597,1796,69346,2022-11-16,8136,7.51
7598,863,26344,2023-12-15,9614,10.03
7599,7815,54733,2023-05-28,1869,6.32
7600,7863,36824,2022-02-25,9962,32.04
7601,3424,23934,2022-11-30,7335,33.21
7602,4817,43623,2022-11-25,3298,36.35
7603,8902,77112,2022-06-13,2864,28.77
7604,7581,31944,2022-12-06,7453,15.18
7605,3939,30103,2022-10-09,7620,26.55
7606,8114,56575,2022-05-07,6440,31.94
7607,2480,29247,2023-08-12,4846,13.63
7608,4733,78174,2022-05-07,5303,7.31
7609,181,4581,2023-10-26,5408,25.36
7610,4179,33180,2023-03-26,5316,5.88
7611,1693,16822,2022-01-27,2171,21.06
7612,5112,22899,2022-05-22,4633,16.56
7613,9324,52771,2023-08-03,9522,30.51
7614,6623,64178,2023-11-21,6164,38.52
7615,9321,83718,2022-09-03,3347,34.7
7616,1462,63042,2022-04-21,2519,31.57
7617,8705,82035,2023-06-29,5024,16.51
7618,6180,46002,2022-03-04,6180,18.09
7619,5121,21228,2023-09-19,5601,37.6
7620,8018,44769,2023-09-27,10000,16.91
7621,3206,40862,2022-12-27,4893,9.68
7622,558,86471,2022-10-12,9992,10.71
7623,5143,52936,2022-04-23,9342,27.24
7624,7089,83435,2022-10-29,4027,39.12
7625,3848,25250,2022-09-03,6331,34.81
7626,5412,43843,2023-01-29,8690,17.64
7627,1586,68375,2023-10-31,4008,36.86
7628,9782,75924,2022-04-15,8901,9.51
7629,4330,79310,2022-04-20,1582,34.01
7630,9312,49468,2022-08-30,1392,38.57
7631,8532,4896,2023-06-21,7788,25.02
7632,4256,3283,2022-08-11,1441,37.25
7633,6105,64758,2023-06-08,6401,28.81
7634,4864,19470,2022-08-01,3972,19.68
7635,4551,63731,2023-06-18,6545,15.18
7636,8545,81592,2022-10-06,6598,36.2
7637,7245,36948,2023-01-19,7788,14.34
7638,4719,3490,2022-01-13,1494,7.59
7639,2692,38697,2022-05-17,2230,25.72
7640,2944,76828,2023-01-01,8297,18.46
7641,832,21564,2023-11-11,5301,19.81
7642,1955,41694,2022-11-23,7737,29.74
7643,2213,97992,2022-03-24,5511,37.06
7644,8833,45938,2023-02-08,2471,34.49
7645,932,37513,2022-10-23,8504,26.84
7646,5957,56815,2022-02-12,8692,8.13
7647,2679,66196,2022-04-13,9284,7.02
7648,8768,51552,2022-06-30,9869,37.94
7649,3451,78104,2022-04-25,5307,27.24
7650,880,84236,2022-11-02,9933,15.65
7651,2733,80847,2023-01-24,2167,31.22
7652,3750,78760,2022-02-06,6042,33.51
7653,6149,3892,2023-11-17,9293,21.73
7654,5948,73603,2022-11-20,8857,37.12
7655,5222,3878,2022-06-15,4261,6.68
7656,8305,44288,2023-08-01,1636,38.5
7657,5611,99676,2023-09-02,4128,25.2
7658,4469,8574,2022-12-30,5925,19.73
7659,537,34533,2022-04-07,8363,35.14
7660,6775,15962,2022-08-12,1702,28.71
7661,5862,27638,2022-12-26,8625,28.63
7662,1999,41020,2023-09-04,5809,7.26
7663,8958,42034,2022-06-26,4066,31.7
7664,6561,69951,2023-11-16,6151,33.36
7665,429,20723,2022-07-05,2830,22.97
7666,8747,80490,2022-09-30,3341,13.1
7667,9387,42786,2022-04-15,1109,18.81
7668,6641,21617,2023-03-23,3824,25.14
7669,5198,72023,2023-03-06,8802,37.33
7670,3186,56274,2023-06-21,2884,28.19
7671,5479,14071,2023-06-08,5609,34.86
7672,2663,46128,2022-10-26,2357,21.14
7673,5814,16997,2023-09-12,5903,16.79
7674,268,45965,2022-04-22,6133,13.16
7675,8483,18812,2022-08-01,2844,33.85
7676,1190,9334,2022-12-23,8744,22.04
7677,7798,56252,2023-02-13,3648,16.24
7678,2324,77275,2023-07-11,7202,33.75
7679,7667,33417,2022-01-11,2369,25.26
7680,8120,8326,2022-04-10,9982,14.05
7681,9068,56143,2023-04-23,3957,16.43
7682,9316,93262,2022-05-09,4062,19.24
7683,4276,58513,2022-03-23,4041,29.81
7684,2705,421,2023-07-04,1426,7.04
7685,9837,80515,2023-10-20,2367,30.02
7686,8384,77339,2022-01-01,4728,15.18
7687,5453,78758,2022-01-15,8434,31.01
7688,7985,66228,2023-05-16,7255,23.98
7689,2309,42747,2022-09-25,9287,9.64
7690,5548,49242,2022-01-21,1299,8.99
7691,6734,85402,2022-06-09,1630,23.29
7692,4716,90325,2022-11-16,1598,19.16
7693,6490,12531,2022-06-16,1275,12.64
7694,1763,23958,2022-08-15,7420,6.72
7695,2611,29531,2023-11-28,8925,13.97
7696,1825,91600,2022-08-17,1384,20.49
7697,8939,7196,2023-11-26,7878,21.29
7698,7686,27666,2023-04-20,4429,14.08
7699,1970,31781,2023-11-18,6160,11.19
7700,5458,20100,2022-01-07,5452,32.55
7701,6406,85032,2022-07-05,5121,9.89
7702,3634,11102,2022-06-12,4946,28.38
7703,6691,50837,2023-02-08,1092,7.53
7704,5593,88022,2023-01-04,1137,12.21
7705,4278,58805,2022-05-20,1480,35.17
7706,6570,14295,2023-04-14,6614,6.17
7707,2702,32947,2022-11-01,8684,6.33
7708,2524,80296,2022-08-15,9129,34.79
7709,977,7519,2022-10-09,1368,20.12
7710,2394,25648,2022-07-27,3923,33.29
7711,7874,50563,2023-01-04,9372,8.02
7712,1936,38694,2022-12-04,7745,14.37
7713,9497,16616,2022-03-19,7536,22.24
7714,1278,37366,2023-12-08,3689,11.94
7715,33,67933,2023-11-08,1288,8.19
7716,3941,80630,2022-10-22,8547,24.61
7717,6794,67780,2023-05-28,5639,10.4
7718,8158,49678,2023-03-23,2525,20.3
7719,789,4926,2022-02-13,4947,30.67
7720,7729,75554,2022-03-02,2826,23.86
7721,5745,53675,2022-12-25,9476,16.13
7722,290,26734,2023-10-22,3738,22.35
7723,3045,13188,2023-11-06,4293,26.72
7724,9623,23252,2022-05-13,2839,13.97
7725,6139,32515,2023-11-18,5969,26.82
7726,4566,54266,2023-05-31,7921,39.98
7727,896,12745,2023-11-22,5893,39.0
7728,3472,40867,2023-07-08,1219,17.66
7729,7761,81372,2022-07-24,5845,39.14
7730,4349,41500,2023-10-01,5904,13.68
7731,5219,1059,2022-11-07,8364,11.04
7732,1957,88346,2022-03-17,9378,7.56
7733,1486,72270,2023-12-16,6856,6.19
7734,1778,64090,2023-01-22,3584,26.17
7735,3714,53246,2023-07-24,7254,38.32
7736,4335,28539,2023-01-08,2201,7.46
7737,8657,94122,2022-06-20,6437,7.89
7738,8296,92122,2023-03-24,6881,32.45
7739,1834,94939,2023-08-15,6206,11.89
7740,4874,1763,2023-02-03,3339,21.53
7741,6920,6556,2023-01-11,3408,6.4
7742,6086,47713,2023-10-09,5388,30.83
7743,9548,59055,2022-11-09,4369,30.95
7744,7812,83481,2022-04-03,7584,39.91
7745,9261,12898,2023-05-28,4915,15.55
7746,3032,92066,2022-08-23,9747,38.24
7747,5856,92891,2022-10-20,1601,21.16
7748,7583,24767,2022-10-25,8254,34.66
7749,1264,29127,2023-04-14,3974,26.4
7750,8856,71378,2022-02-01,9122,38.38
7751,2481,98640,2022-06-02,8099,35.86
7752,8369,97659,2023-04-12,7344,12.55
7753,8697,70286,2022-01-31,9750,18.25
7754,8451,68304,2023-11-01,9921,19.11
7755,5788,39291,2022-01-12,7700,6.54
7756,7090,81224,2022-01-17,4736,9.23
7757,3993,11954,2022-02-28,9091,11.52
7758,7855,32782,2022-04-21,7458,26.22
7759,8398,37001,2022-05-23,9426,27.38
7760,2732,96792,2023-10-03,2410,10.67
7761,5538,90131,2022-10-22,9669,17.65
7762,6026,47913,2023-05-21,5713,14.42
7763,1169,87199,2022-08-31,9032,18.56
7764,535,93773,2022-05-01,9661,23.79
7765,711,77862,2022-06-22,5598,35.56
7766,4422,78251,2022-05-28,4900,19.66
7767,32,5579,2022-08-16,1844,8.37
7768,2463,22134,2022-09-30,6890,8.63
7769,4206,68172,2023-06-16,9241,17.15
7770,4958,40443,2022-02-10,7737,26.02
7771,772,24795,2022-04-19,1989,25.13
7772,7964,89483,2023-05-31,1274,6.74
7773,3453,16594,2022-01-09,9015,11.82
7774,1465,48428,2023-12-05,1375,12.28
7775,3121,75572,2023-09-27,3606,8.03
7776,9044,48854,2023-11-24,5351,30.98
7777,3817,42821,2023-09-10,8655,33.9
7778,5472,91800,2023-12-12,9319,37.67
7779,9994,19039,2022-04-23,3329,39.46
7780,1394,50698,2023-11-18,6595,32.97
7781,8480,56321,2022-09-10,4403,13.85
7782,3624,4873,2023-03-25,1083,7.8
7783,6753,93272,2023-08-14,4953,8.77
7784,3915,54728,2022-01-11,2672,6.87
7785,8772,63179,2022-09-22,7060,15.02
7786,7451,77717,2023-03-26,4314,19.93
7787,1892,56447,2023-06-16,9424,5.65
7788,6981,40669,2023-05-26,8126,31.09
7789,7008,83071,2023-02-28,6477,37.28
7790,6837,46313,2023-07-24,9523,30.13
7791,8052,17991,2022-03-03,8193,22.96
7792,2729,51735,2023-09-16,4854,9.58
7793,8842,25387,2022-01-13,4133,9.89
7794,9925,97557,2023-05-18,7870,15.72
7795,9330,7645,2023-02-20,7121,35.74
7796,6429,68663,2023-11-29,3082,15.95
7797,5482,1727,2023-02-27,6502,27.53
7798,1390,36414,2023-03-17,2291,27.66
7799,4204,33935,2022-12-10,3695,34.86
7800,9894,54800,2022-01-13,6603,35.98
7801,7135,82150,2022-12-04,8926,16.0
7802,6516,47727,2023-01-22,2460,31.47
7803,9511,61828,2023-06-22,9719,31.49
7804,786,32376,2023-12-25,8742,9.58
7805,410,91944,2022-12-10,2057,9.46
7806,2245,62777,2023-04-25,6102,26.6
7807,9144,98606,2022-10-13,5582,19.37
7808,5453,26816,2022-01-21,9934,33.66
7809,3133,28313,2023-10-06,4851,26.54
7810,1476,96258,2022-12-15,7480,6.84
7811,2690,46481,2023-07-01,3043,24.87
7812,5728,11350,2023-12-01,1774,28.17
7813,9594,21465,2023-04-19,8883,29.11
7814,1504,93295,2023-05-16,3663,13.07
7815,6985,66780,2023-04-25,7663,12.87
7816,8373,54816,2023-08-17,5818,22.96
7817,1370,73977,2023-10-05,3198,5.37
7818,8932,74929,2023-05-15,3910,26.47
7819,4359,66643,2023-01-21,8379,26.45
7820,5993,47621,2022-10-13,2746,35.75
7821,6131,48876,2023-10-24,7779,11.29
7822,2725,31939,2022-10-04,6334,20.19
7823,7227,21530,2022-12-25,2075,19.03
7824,7369,60784,2022-02-14,3223,21.17
7825,59,94123,2023-09-28,6449,22.04
7826,1397,35089,2022-12-14,6048,28.93
7827,305,96979,2023-06-16,3947,10.66
7828,2251,15993,2022-06-18,1361,32.26
7829,3555,9191,2023-05-26,5251,28.83
7830,4829,67500,2023-10-17,9940,39.28
7831,285,5228,2023-05-09,4793,23.67
7832,4494,9087,2022-03-26,4882,21.78
7833,4549,56747,2022-11-03,5603,32.47
7834,71,95436,2023-03-21,9559,36.69
7835,1067,94614,2022-04-02,7311,22.1
7836,3889,90136,2023-11-15,4618,37.45
7837,5580,77338,2022-01-16,4138,35.04
7838,5445,27593,2023-07-13,7548,6.91
7839,5618,60743,2023-12-07,9113,25.42
7840,3157,65413,2023-01-24,8030,36.53
7841,2663,5962,2022-10-11,2622,38.5
7842,5183,81196,2022-09-08,8691,8.21
7843,589,41743,2023-05-10,2825,5.66
7844,3317,24041,2023-11-10,6489,17.03
7845,3892,20944,2022-02-22,1531,9.25
7846,9658,36449,2022-11-28,6796,22.72
7847,7697,4554,2023-10-10,1022,27.26
7848,9022,49629,2022-09-05,3760,19.36
7849,1381,52826,2023-06-02,3156,22.3
7850,1593,15722,2022-11-15,2712,28.56
7851,1252,42777,2022-11-05,2118,36.43
7852,7500,25813,2022-08-30,3708,28.63
7853,3596,67897,2023-05-04,3697,14.73
7854,2403,86775,2022-01-22,6380,29.04
7855,917,9291,2022-12-25,9637,29.69
7856,3724,96242,2022-01-01,2667,23.09
7857,1812,57467,2022-09-01,2200,16.88
7858,1502,24202,2023-04-29,1678,25.54
7859,5273,72781,2023-08-25,9928,31.24
7860,6139,52960,2022-12-08,4894,33.64
7861,9878,50439,2022-06-23,7101,28.44
7862,6866,18953,2022-09-02,4398,23.63
7863,4762,6350,2022-04-14,7018,29.5
7864,1296,4199,2022-05-26,5323,30.27
7865,3660,14450,2023-08-26,8661,9.54
7866,3378,97966,2022-05-21,5475,12.77
7867,1878,18629,2023-09-14,9392,14.21
7868,64,1035,2022-11-25,3208,20.9
7869,6715,94777,2023-02-02,9631,38.87
7870,9833,20146,2022-08-28,8040,8.65
7871,2319,999,2023-08-09,4212,12.24
7872,2598,12930,2022-11-29,5086,6.21
7873,7017,58692,2023-03-23,1207,31.48
7874,6798,62945,2022-08-28,4265,17.79
7875,1509,83834,2022-07-18,1335,16.39
7876,9929,4197,2023-11-25,7659,38.56
7877,3386,70191,2022-02-03,8963,8.31
7878,8698,1166,2022-12-08,9883,19.57
7879,1477,45465,2022-10-28,4274,23.0
7880,8749,40561,2023-03-17,2857,5.76
7881,6861,97592,2022-08-03,4192,22.69
7882,8811,73950,2022-11-17,8910,37.42
7883,3979,26540,2022-07-03,9028,31.46
7884,2391,38719,2023-02-20,5346,22.08
7885,7554,85719,2023-07-22,4327,27.41
7886,8208,18698,2022-09-12,1980,32.8
7887,1643,32292,2023-04-10,2246,23.77
7888,5908,77619,2022-03-16,9799,39.41
7889,3817,15692,2022-07-25,7541,34.73
7890,3226,32815,2022-11-01,1705,9.56
7891,7345,39662,2022-12-06,4481,35.72
7892,8748,41241,2023-03-23,7209,24.03
7893,5079,22062,2022-06-04,2729,19.99
7894,8028,67734,2023-02-03,9181,21.2
7895,4639,38282,2022-03-15,7152,33.76
7896,6597,73889,2023-02-12,7969,20.99
7897,9442,46939,2022-01-09,8492,7.77
7898,2798,85074,2023-09-28,7139,21.53
7899,9224,26706,2022-01-07,7563,12.41
7900,6980,91432,2023-06-01,7014,20.66
7901,7364,34792,2023-06-08,8776,21.12
7902,4287,77132,2023-10-30,5869,36.51
7903,6052,95307,2022-03-31,3321,7.68
7904,5042,66144,2022-06-22,2720,37.9
7905,9586,5915,2022-12-17,5512,37.31
7906,9658,99823,2022-10-24,1864,30.81
7907,6627,94672,2022-10-29,5344,19.12
7908,8,93830,2022-05-14,8155,18.65
7909,5363,74979,2022-09-15,4168,17.62
7910,6511,60914,2022-06-30,8071,26.69
7911,595,76873,2022-10-24,7857,21.41
7912,6536,20266,2022-05-13,9964,11.17
7913,6268,63700,2022-05-05,8162,37.6
7914,5638,82757,2023-02-05,1440,25.46
7915,9089,46597,2022-03-10,1987,32.37
7916,9286,20018,2023-12-26,3237,35.72
7917,9274,79843,2022-02-08,8876,33.57
7918,9490,22835,2023-12-11,5239,36.64
7919,5169,54229,2023-02-25,3237,14.8
7920,8693,96745,2022-06-03,8157,26.61
7921,1909,81955,2023-03-12,6055,29.14
7922,2990,74627,2023-06-05,5553,10.23
7923,6193,96634,2023-09-02,6502,8.08
7924,8587,11985,2023-03-14,2834,9.86
7925,2157,943,2022-07-02,3255,37.32
7926,4274,4536,2022-04-18,7409,10.98
7927,8164,66493,2022-10-13,8295,19.45
7928,2167,92001,2022-09-17,4057,17.55
7929,3735,24629,2022-08-27,6460,37.82
7930,9244,35076,2023-04-16,9779,19.86
7931,909,74912,2022-09-16,5566,14.78
7932,2116,27013,2022-09-18,8300,5.39
7933,786,18587,2023-03-31,6572,19.79
7934,2482,16728,2023-04-11,5496,19.93
7935,750,76916,2022-04-02,4547,26.49
7936,515,18660,2023-02-10,2575,36.93
7937,3269,60264,2023-05-18,2988,39.46
7938,9147,54230,2023-08-14,3827,6.88
7939,6488,4367,2023-03-08,2012,31.91
7940,1364,34271,2022-01-10,7449,11.52
7941,6965,56933,2022-01-29,9041,8.08
7942,4762,54575,2022-03-23,3952,11.97
7943,9811,11485,2023-09-13,2472,24.11
7944,1933,66474,2023-02-24,1392,27.99
7945,1958,16002,2023-04-12,8486,11.19
7946,5795,93395,2022-05-27,2426,28.6
7947,7823,50082,2023-05-12,3948,18.92
7948,7910,30893,2023-04-24,4213,13.35
7949,9270,51445,2022-10-17,4082,22.43
7950,5430,63468,2023-04-27,8672,31.48
7951,9447,14588,2023-03-08,4377,15.56
7952,3923,91145,2022-03-31,7043,6.42
7953,4137,65881,2022-09-19,2935,14.94
7954,4331,38853,2022-02-25,3293,9.99
7955,1812,23614,2022-11-06,1918,29.02
7956,9320,71605,2022-05-25,4209,27.58
7957,1150,19254,2023-02-07,3959,39.81
